-1.999939615346924437e+00,-5.000009980314039648e-01
-1.999939392906406210e+00,-5.000009983258277835e-01
-1.999939263541900214e+00,-5.000009987537787914e-01
-1.999938992679476168e+00,-5.000009991207099436e-01
